# TDC 扫描数据
# 生成时间: 2025-12-10 21:35:44
# Index, Type, ID, Fine, Flag, Coarse, Raw_Hex
# Flag: UP通道标志=1, DOWN通道标志=0
# Coarse: 粗计数低8位 (完整粗计数需结合其他信息)
47,DOWN,23,3083,0,139,0x45D8168B
48,UP,24,3189,1,117,0x0618EB75
49,DOWN,24,3059,0,139,0x4617E68B
50,UP,25,3152,1,116,0x0658A174
51,DOWN,25,3045,0,139,0x4657CA8B
52,UP,26,3152,1,116,0x0698A174
53,DOWN,26,3001,0,138,0x4697728A
54,UP,27,3117,1,116,0x06D85B74
55,DOWN,27,3001,0,138,0x46D7728A
56,UP,28,3080,1,116,0x07181174
57,DOWN,28,2965,0,138,0x47172A8A
58,UP,29,3043,1,116,0x0757C774
59,DOWN,29,2935,0,138,0x4756EE8A
60,UP,30,3043,1,116,0x0797C774
61,DOWN,30,2942,0,138,0x4796FC8A
62,UP,31,3043,1,116,0x07D7C774
63,DOWN,31,2918,0,138,0x47D6CC8A
64,UP,32,2998,1,116,0x08176D74
65,DOWN,32,2901,0,138,0x4816AA8A
66,UP,33,2998,1,116,0x08576D74
67,DOWN,33,2887,0,138,0x48568E8A
68,UP,34,2968,1,116,0x08973174
69,DOWN,34,2870,0,138,0x48966C8A
70,UP,35,2952,1,116,0x08D71174
71,DOWN,35,2846,0,138,0x48D63C8A
72,UP,36,2932,1,116,0x0916E974
73,DOWN,36,2826,0,138,0x4916148A
74,UP,37,2952,1,116,0x09571174
75,DOWN,37,2826,0,138,0x4956148A
76,UP,38,2919,1,116,0x0996CF74
77,DOWN,38,2814,0,138,0x4995FC8A
78,UP,39,2898,1,116,0x09D6A574
79,DOWN,39,2783,0,138,0x49D5BE8A
80,UP,40,2898,1,116,0x0A16A574
81,DOWN,40,2783,0,138,0x4A15BE8A
82,UP,41,2876,1,116,0x0A567974
83,DOWN,41,2783,0,138,0x4A55BE8A
84,UP,42,2857,1,116,0x0A965374
85,DOWN,42,2743,0,138,0x4A956E8A
86,UP,43,2840,1,116,0x0AD63174
87,DOWN,43,2743,0,138,0x4AD56E8A
88,UP,44,2840,1,116,0x0B163174
89,DOWN,44,2743,0,138,0x4B156E8A
90,UP,45,2824,1,116,0x0B561174
91,DOWN,45,2710,0,138,0x4B552C8A
92,UP,46,2791,1,116,0x0B95CF74
93,DOWN,46,2701,0,138,0x4B951A8A
94,UP,47,2791,1,116,0x0BD5CF74
95,DOWN,47,2687,0,138,0x4BD4FE8A
96,UP,48,2791,1,116,0x0C15CF74
97,DOWN,48,2649,0,138,0x4C14B28A
98,UP,49,2742,1,116,0x0C556D74
99,DOWN,49,2633,0,138,0x4C54928A
100,UP,50,2705,1,116,0x0C952374
101,DOWN,50,2602,0,138,0x4C94548A
102,UP,51,2705,1,116,0x0CD52374
103,DOWN,51,2602,0,138,0x4CD4548A
104,UP,52,2705,1,116,0x0D152374
105,DOWN,52,2602,0,138,0x4D14548A
106,UP,53,2672,1,116,0x0D54E174
107,DOWN,53,2572,0,138,0x4D54188A
108,UP,54,2672,1,116,0x0D94E174
109,DOWN,54,2558,0,138,0x4D93FC8A
110,UP,55,2654,1,116,0x0DD4BD74
111,DOWN,55,2535,0,138,0x4DD3CE8A
112,UP,56,2603,1,116,0x0E145774
113,DOWN,56,2505,0,138,0x4E13928A
114,UP,57,2571,1,116,0x0E541774
115,DOWN,57,2486,0,138,0x4E536C8A
116,UP,58,2571,1,116,0x0E941774
117,DOWN,58,2476,0,138,0x4E93588A
118,UP,59,2549,1,116,0x0ED3EB74
119,DOWN,59,2453,0,138,0x4ED32A8A
120,UP,60,2535,1,116,0x0F13CF74
121,DOWN,60,2439,0,138,0x4F130E8A
122,UP,61,2524,1,116,0x0F53B974
123,DOWN,61,2393,0,138,0x4F52B28A
124,UP,62,2504,1,116,0x0F939174
125,DOWN,62,2393,0,138,0x4F92B28A
126,UP,63,2472,1,116,0x0FD35174
127,DOWN,63,2393,0,138,0x4FD2B28A
128,UP,64,2472,1,116,0x10135174
129,DOWN,64,2361,0,138,0x5012728A
130,UP,65,2472,1,116,0x10535174
131,DOWN,65,2361,0,138,0x5052728A
132,UP,66,2472,1,116,0x10935174
133,DOWN,66,2344,0,138,0x5092508A
134,UP,67,2428,1,116,0x10D2F974
135,DOWN,67,2305,0,138,0x50D2028A
136,UP,68,2414,1,116,0x1112DD74
137,DOWN,68,2289,0,138,0x5111E28A
138,UP,69,2384,1,116,0x1152A174
139,DOWN,69,2289,0,138,0x5151E28A
140,UP,70,2384,1,116,0x1192A174
141,DOWN,70,2243,0,138,0x5191868A
142,UP,71,2330,1,116,0x11D23574
143,DOWN,71,2223,0,138,0x51D15E8A
144,UP,72,2351,1,116,0x12125F74
145,DOWN,72,2223,0,138,0x52115E8A
146,UP,73,2330,1,116,0x12523574
147,DOWN,73,2207,0,138,0x52513E8A
148,UP,74,2301,1,116,0x1291FB74
149,DOWN,74,2190,0,138,0x52911C8A
150,UP,75,2282,1,116,0x12D1D574
151,DOWN,75,2177,0,138,0x52D1028A
152,UP,76,2282,1,116,0x1311D574
153,DOWN,76,2152,0,138,0x5310D08A
154,UP,77,2236,1,116,0x13517974
155,DOWN,77,2129,0,138,0x5350A28A
156,UP,78,2221,1,116,0x13915B74
157,DOWN,78,2129,0,138,0x5390A28A
158,UP,79,2221,1,116,0x13D15B74
159,DOWN,79,2109,0,138,0x53D07A8A
160,UP,80,2202,1,116,0x14113574
161,DOWN,80,2091,0,138,0x5410568A
162,UP,81,2195,1,116,0x14512774
163,DOWN,81,2069,0,138,0x54502A8A
164,UP,82,2184,1,116,0x14911174
165,DOWN,82,2069,0,138,0x54902A8A
166,UP,83,2160,1,116,0x14D0E174
167,DOWN,83,2031,0,138,0x54CFDE8A
168,UP,84,2124,1,116,0x15109974
169,DOWN,84,1997,0,138,0x550F9A8A
170,UP,85,2088,1,116,0x15505174
171,DOWN,85,1985,0,138,0x554F828A
172,UP,86,2105,1,116,0x15907374
173,DOWN,86,1997,0,138,0x558F9A8A
174,UP,87,2074,1,116,0x15D03574
175,DOWN,87,1975,0,138,0x55CF6E8A
176,UP,88,2058,1,116,0x16101574
177,DOWN,88,1952,0,138,0x560F408A
178,UP,89,2041,1,116,0x164FF374
179,DOWN,89,1923,0,138,0x564F068A
180,UP,90,2025,1,116,0x168FD374
181,DOWN,90,1933,0,138,0x568F1A8A
182,UP,91,2006,1,116,0x16CFAD74
183,DOWN,91,1898,0,138,0x56CED48A
184,UP,92,1988,1,116,0x170F8974
185,DOWN,92,1872,0,138,0x570EA08A
186,UP,93,2006,1,116,0x174FAD74
187,DOWN,93,1883,0,138,0x574EB68A
188,UP,94,1970,1,116,0x178F6574
189,DOWN,94,1852,0,138,0x578E788A
190,UP,95,1954,1,116,0x17CF4574
191,DOWN,95,1833,0,138,0x57CE528A
192,UP,96,1944,1,116,0x180F3174
193,DOWN,96,1833,0,138,0x580E528A
194,UP,97,1928,1,116,0x184F1174
195,DOWN,97,1798,0,138,0x584E0C8A
196,UP,98,1892,1,116,0x188EC974
197,DOWN,98,1798,0,138,0x588E0C8A
198,UP,99,1873,1,116,0x18CEA374
199,DOWN,99,1777,0,138,0x58CDE28A
200,UP,100,1892,1,116,0x190EC974
201,DOWN,100,1777,0,138,0x590DE28A
202,UP,101,1864,1,116,0x194E9174
203,DOWN,101,1760,0,138,0x594DC08A
204,UP,102,1845,1,116,0x198E6B74
205,DOWN,102,1712,0,138,0x598D608A
206,UP,103,1822,1,116,0x19CE3D74
207,DOWN,103,1712,0,138,0x59CD608A
208,UP,104,1788,1,116,0x1A0DF974
209,DOWN,104,1712,0,138,0x5A0D608A
210,UP,105,1761,1,116,0x1A4DC374
211,DOWN,105,1671,0,138,0x5A4D0E8A
212,UP,106,1717,1,116,0x1A8D6B74
213,DOWN,106,1626,0,138,0x5A8CB48A
214,UP,107,1733,1,116,0x1ACD8B74
215,DOWN,107,1626,0,138,0x5ACCB48A
216,UP,108,1717,1,116,0x1B0D6B74
217,DOWN,108,1608,0,138,0x5B0C908A
218,UP,109,1690,1,116,0x1B4D3574
219,DOWN,109,1577,0,138,0x5B4C528A
220,UP,110,1690,1,116,0x1B8D3574
221,DOWN,110,1577,0,138,0x5B8C528A
222,UP,111,1670,1,116,0x1BCD0D74
223,DOWN,111,1577,0,138,0x5BCC528A
224,UP,112,1638,1,116,0x1C0CCD74
225,DOWN,112,1536,0,138,0x5C0C008A
226,UP,113,1604,1,116,0x1C4C8974
227,DOWN,113,1507,0,138,0x5C4BC68A
228,UP,114,1604,1,116,0x1C8C8974
229,DOWN,114,1507,0,138,0x5C8BC68A
230,UP,115,1604,1,116,0x1CCC8974
231,DOWN,115,1468,0,138,0x5CCB788A
232,UP,116,1557,1,116,0x1D0C2B74
233,DOWN,116,1441,0,138,0x5D0B428A
234,UP,117,1557,1,116,0x1D4C2B74
235,DOWN,117,1441,0,138,0x5D4B428A
236,UP,118,1531,1,116,0x1D8BF774
237,DOWN,118,1441,0,138,0x5D8B428A
238,UP,119,1511,1,116,0x1DCBCF74
239,DOWN,119,1418,0,138,0x5DCB148A
240,UP,120,1477,1,116,0x1E0B8B74
241,DOWN,120,1379,0,138,0x5E0AC68A
242,UP,121,1497,1,116,0x1E4BB374
243,DOWN,121,1399,0,138,0x5E4AEE8A
244,UP,122,1477,1,116,0x1E8B8B74
245,DOWN,122,1369,0,138,0x5E8AB28A
246,UP,123,1464,1,116,0x1ECB7174
247,DOWN,123,1352,0,138,0x5ECA908A
248,UP,124,1422,1,116,0x1F0B1D74
249,DOWN,124,1339,0,138,0x5F0A768A
250,UP,125,1422,1,116,0x1F4B1D74
251,DOWN,125,1318,0,138,0x5F4A4C8A
252,UP,126,1368,1,116,0x1F8AB174
253,DOWN,126,1284,0,138,0x5F8A088A
254,UP,127,1368,1,116,0x1FCAB174
255,DOWN,127,1266,0,138,0x5FC9E48A
256,UP,128,1368,1,116,0x200AB174
257,DOWN,128,1266,0,138,0x6009E48A
258,UP,129,1368,1,116,0x204AB174
259,DOWN,129,1245,0,138,0x6049BA8A
260,UP,130,1333,1,116,0x208A6B74
261,DOWN,130,1229,0,138,0x60899A8A
262,UP,131,1306,1,116,0x20CA3574
263,DOWN,131,1206,0,138,0x60C96C8A
264,UP,132,1306,1,116,0x210A3574
265,DOWN,132,1206,0,138,0x61096C8A
266,UP,133,1283,1,116,0x214A0774
267,DOWN,133,1166,0,138,0x61491C8A
268,UP,134,1268,1,116,0x2189E974
269,DOWN,134,1156,0,138,0x6189088A
270,UP,135,1268,1,116,0x21C9E974
271,DOWN,135,1146,0,138,0x61C8F48A
272,UP,136,1228,1,116,0x22099974
273,DOWN,136,1126,0,138,0x6208CC8A
274,UP,137,1228,1,116,0x22499974
275,DOWN,137,1126,0,138,0x6248CC8A
276,UP,138,1211,1,116,0x22897774
277,DOWN,138,1084,0,138,0x6288788A
278,UP,139,1190,1,116,0x22C94D74
279,DOWN,139,1084,0,138,0x62C8788A
280,UP,140,1160,1,116,0x23091174
281,DOWN,140,1034,0,138,0x6308148A
282,UP,141,1130,1,116,0x2348D574
283,DOWN,141,1034,0,138,0x6348148A
284,UP,142,1141,1,116,0x2388EB74
285,DOWN,142,1034,0,138,0x6388148A
286,UP,143,1121,1,116,0x23C8C374
287,DOWN,143,1000,0,138,0x63C7D08A
288,UP,144,1104,1,116,0x2408A174
289,DOWN,144,1000,0,138,0x6407D08A
290,UP,145,1062,1,116,0x24484D74
291,DOWN,145,971,0,138,0x6447968A
292,UP,146,1062,1,116,0x24884D74
293,DOWN,146,971,0,138,0x6487968A
294,UP,147,1041,1,116,0x24C82374
295,DOWN,147,919,0,138,0x64C72E8A
296,UP,148,1017,1,116,0x2507F374
297,DOWN,148,905,0,138,0x6507128A
298,UP,149,1017,1,116,0x2547F374
299,DOWN,149,905,0,138,0x6547128A
300,UP,150,997,1,116,0x2587CB74
301,DOWN,150,874,0,138,0x6586D48A
302,UP,151,982,1,116,0x25C7AD74
303,DOWN,151,855,0,138,0x65C6AE8A
304,UP,152,965,1,116,0x26078B74
305,DOWN,152,840,0,138,0x6606908A
306,UP,153,945,1,116,0x26476374
307,DOWN,153,840,0,138,0x6646908A
308,UP,154,930,1,116,0x26874574
309,DOWN,154,821,0,138,0x66866A8A
310,UP,155,875,1,116,0x26C6D774
311,DOWN,155,790,0,138,0x66C62C8A
312,UP,156,908,1,116,0x27071974
313,DOWN,156,790,0,138,0x67062C8A
314,UP,157,875,1,116,0x2746D774
315,DOWN,157,762,0,138,0x6745F48A
316,UP,158,875,1,116,0x2786D774
317,DOWN,158,762,0,138,0x6785F48A
318,UP,159,830,1,116,0x27C67D74
319,DOWN,159,723,0,138,0x67C5A68A
320,UP,160,830,1,116,0x28067D74
321,DOWN,160,706,0,138,0x6805848A
322,UP,161,783,1,116,0x28461F74
323,DOWN,161,680,0,138,0x6845508A
324,UP,162,749,1,116,0x2885DB74
325,DOWN,162,639,0,138,0x6884FE8A
326,UP,163,749,1,116,0x28C5DB74
327,DOWN,163,656,0,138,0x68C5208A
328,UP,164,749,1,116,0x2905DB74
329,DOWN,164,639,0,138,0x6904FE8A
330,UP,165,725,1,116,0x2945AB74
331,DOWN,165,624,0,138,0x6944E08A
332,UP,166,703,1,116,0x29857F74
333,DOWN,166,594,0,138,0x6984A48A
334,UP,167,703,1,116,0x29C57F74
335,DOWN,167,579,0,138,0x69C4868A
336,UP,168,663,1,116,0x2A052F74
337,DOWN,168,553,0,138,0x6A04528A
338,UP,169,623,1,116,0x2A44DF74
339,DOWN,169,523,0,138,0x6A44168A
340,UP,170,641,1,116,0x2A850374
341,DOWN,170,531,0,138,0x6A84268A
342,UP,171,623,1,116,0x2AC4DF74
343,DOWN,171,502,0,138,0x6AC3EC8A
344,UP,172,597,1,116,0x2B04AB74
345,DOWN,172,487,0,138,0x6B03CE8A
346,UP,173,597,1,116,0x2B44AB74
347,DOWN,173,476,0,138,0x6B43B88A
348,UP,174,582,1,116,0x2B848D74
349,DOWN,174,458,0,138,0x6B83948A
350,UP,175,562,1,116,0x2BC46574
351,DOWN,175,437,0,138,0x6BC36A8A
352,UP,176,529,1,116,0x2C042374
353,DOWN,176,428,0,138,0x6C03588A
354,UP,177,545,1,116,0x2C444374
355,DOWN,177,421,0,138,0x6C434A8A
356,UP,178,529,1,116,0x2C842374
357,DOWN,178,406,0,138,0x6C832C8A
358,UP,179,513,1,116,0x2CC40374
359,DOWN,179,386,0,138,0x6CC3048A
360,UP,180,482,1,116,0x2D03C574
361,DOWN,180,386,0,138,0x6D03048A
362,UP,181,482,1,116,0x2D43C574
363,DOWN,181,368,0,138,0x6D42E08A
364,UP,182,439,1,116,0x2D836F74
365,DOWN,182,350,0,138,0x6D82BC8A
366,UP,183,417,1,116,0x2DC34374
367,DOWN,183,292,0,138,0x6DC2488A
368,UP,184,417,1,116,0x2E034374
369,DOWN,184,305,0,138,0x6E02628A
370,UP,185,398,1,116,0x2E431D74
371,DOWN,185,283,0,138,0x6E42368A
372,UP,186,382,1,116,0x2E82FD74
373,DOWN,186,270,0,138,0x6E821C8A
374,UP,187,367,1,116,0x2EC2DF74
375,DOWN,187,254,0,138,0x6EC1FC8A
376,UP,188,359,1,116,0x2F02CF74
377,DOWN,188,241,0,138,0x6F01E28A
378,UP,189,322,1,116,0x2F428574
379,DOWN,189,204,0,138,0x6F41988A
380,UP,190,286,1,116,0x2F823D74
381,DOWN,190,186,0,138,0x6F81748A
382,UP,191,301,1,116,0x2FC25B74
383,DOWN,191,186,0,138,0x6FC1748A
384,UP,192,286,1,116,0x30023D74
385,DOWN,192,164,0,138,0x7001488A
386,UP,193,259,1,116,0x30420774
387,DOWN,193,147,0,138,0x7041268A
388,UP,194,246,1,116,0x3081ED74
389,DOWN,194,125,0,138,0x7080FA8A
390,UP,195,230,1,116,0x30C1CD74
391,DOWN,195,108,0,138,0x70C0D88A
392,UP,196,198,1,116,0x31018D74
393,DOWN,196,51,0,138,0x7100668A
394,UP,197,158,1,116,0x31413D74
395,DOWN,197,51,0,138,0x7140668A
396,UP,198,181,1,116,0x31816B74
397,DOWN,198,70,0,138,0x71808C8A
398,UP,199,158,1,116,0x31C13D74
399,DOWN,199,28,0,138,0x71C0388A
400,UP,200,120,1,116,0x3200F174
401,DOWN,200,28,0,138,0x7200388A
402,UP,201,110,1,116,0x3240DD74
403,DOWN,201,3850,0,139,0x725E148B
404,UP,202,83,1,116,0x3280A774
405,DOWN,202,3834,0,139,0x729DF48B
406,UP,203,48,1,116,0x32C06174
407,DOWN,203,3807,0,139,0x72DDBE8B
408,UP,204,48,1,116,0x33006174
409,DOWN,204,3784,0,139,0x731D908B
410,UP,205,48,1,116,0x33406174
411,DOWN,205,3784,0,139,0x735D908B
412,UP,206,32,1,116,0x33804174
413,DOWN,206,3764,0,139,0x739D688B
414,UP,207,9,1,116,0x33C01374
415,DOWN,207,3755,0,139,0x73DD568B
416,UP,208,3848,1,117,0x341E1175
417,DOWN,208,3728,0,139,0x741D208B
418,UP,209,3848,1,117,0x345E1175
419,DOWN,209,3721,0,139,0x745D128B
420,UP,210,3792,1,117,0x349DA175
421,DOWN,210,3695,0,139,0x749CDE8B
422,UP,211,3792,1,117,0x34DDA175
423,DOWN,211,3695,0,139,0x74DCDE8B
424,UP,212,3792,1,117,0x351DA175
425,DOWN,212,3674,0,139,0x751CB48B
426,UP,213,3792,1,117,0x355DA175
427,DOWN,213,3674,0,139,0x755CB48B
428,UP,214,3792,1,117,0x359DA175
429,DOWN,214,3654,0,139,0x759C8C8B
430,UP,215,3742,1,117,0x35DD3D75
431,DOWN,215,3638,0,139,0x75DC6C8B
432,UP,216,3742,1,117,0x361D3D75
433,DOWN,216,3617,0,139,0x761C428B
434,UP,217,3686,1,117,0x365CCD75
435,DOWN,217,3578,0,139,0x765BF48B
436,UP,218,3664,1,117,0x369CA175
437,DOWN,218,3551,0,139,0x769BBE8B
438,UP,219,3670,1,117,0x36DCAD75
439,DOWN,219,3551,0,139,0x76DBBE8B
440,UP,220,3656,1,117,0x371C9175
441,DOWN,220,3535,0,139,0x771B9E8B
442,UP,221,3639,1,117,0x375C6F75
443,DOWN,221,3509,0,139,0x775B6A8B
444,UP,222,3625,1,117,0x379C5375
445,DOWN,222,3509,0,139,0x779B6A8B
446,UP,223,3599,1,117,0x37DC1F75
447,DOWN,223,3493,0,139,0x77DB4A8B
448,UP,224,3566,1,117,0x381BDD75
449,DOWN,224,3459,0,139,0x781B068B
